DATE,AUS_CASES_ACTIVE,AUS_CASES_LOCAL_LAST_24H,AUS_CASES_OVERSEAS_ACQUIRED_LAST_24H,AUS_CASES_UNDER_INVESTIGATION_LAST_24H,AUS_CASES_LOCAL_LAST_7D,AUS_CASES_OVERSEAS_ACQUIRED_LAST_7D,AUS_CASES_UNDER_INVESTIGATION_LAST_7D,ACT_CASES_ACTIVE,ACT_CASES_LOCAL_LAST_24H,ACT_CASES_OVERSEAS_ACQUIRED_LAST_24H,ACT_CASES_UNDER_INVESTIGATION_LAST_24H,ACT_CASES_LOCAL_LAST_7D,ACT_CASES_OVERSEAS_ACQUIRED_LAST_7D,ACT_CASES_UNDER_INVESTIGATION_LAST_7D,NSW_CASES_ACTIVE,NSW_CASES_LOCAL_LAST_24H,NSW_CASES_OVERSEAS_ACQUIRED_LAST_24H,NSW_CASES_UNDER_INVESTIGATION_LAST_24H,NSW_CASES_LOCAL_LAST_7D,NSW_CASES_OVERSEAS_ACQUIRED_LAST_7D,NSW_CASES_UNDER_INVESTIGATION_LAST_7D,NT_CASES_ACTIVE,NT_CASES_LOCAL_LAST_24H,NT_CASES_OVERSEAS_ACQUIRED_LAST_24H,NT_CASES_UNDER_INVESTIGATION_LAST_24H,NT_CASES_LOCAL_LAST_7D,NT_CASES_OVERSEAS_ACQUIRED_LAST_7D,NT_CASES_UNDER_INVESTIGATION_LAST_7D,QLD_CASES_ACTIVE,QLD_CASES_LOCAL_LAST_24H,QLD_CASES_OVERSEAS_ACQUIRED_LAST_24H,QLD_CASES_UNDER_INVESTIGATION_LAST_24H,QLD_CASES_LOCAL_LAST_7D,QLD_CASES_OVERSEAS_ACQUIRED_LAST_7D,QLD_CASES_UNDER_INVESTIGATION_LAST_7D,SA_CASES_ACTIVE,SA_CASES_LOCAL_LAST_24H,SA_CASES_OVERSEAS_ACQUIRED_LAST_24H,SA_CASES_UNDER_INVESTIGATION_LAST_24H,SA_CASES_LOCAL_LAST_7D,SA_CASES_OVERSEAS_ACQUIRED_LAST_7D,SA_CASES_UNDER_INVESTIGATION_LAST_7D,TAS_CASES_ACTIVE,TAS_CASES_LOCAL_LAST_24H,TAS_CASES_OVERSEAS_ACQUIRED_LAST_24H,TAS_CASES_UNDER_INVESTIGATION_LAST_24H,TAS_CASES_LOCAL_LAST_7D,TAS_CASES_OVERSEAS_ACQUIRED_LAST_7D,TAS_CASES_UNDER_INVESTIGATION_LAST_7D,VIC_CASES_ACTIVE,VIC_CASES_LOCAL_LAST_24H,VIC_CASES_OVERSEAS_ACQUIRED_LAST_24H,VIC_CASES_UNDER_INVESTIGATION_LAST_24H,VIC_CASES_LOCAL_LAST_7D,VIC_CASES_OVERSEAS_ACQUIRED_LAST_7D,VIC_CASES_UNDER_INVESTIGATION_LAST_7D,WA_CASES_ACTIVE,WA_CASES_LOCAL_LAST_24H,WA_CASES_OVERSEAS_ACQUIRED_LAST_24H,WA_CASES_UNDER_INVESTIGATION_LAST_24H,WA_CASES_LOCAL_LAST_7D,WA_CASES_OVERSEAS_ACQUIRED_LAST_7D,WA_CASES_UNDER_INVESTIGATION_LAST_7D,AUS_SOURCE_OVERSEAS,AUS_SOURCE_LOCAL_CONFIRMED_CASE,AUS_SOURCE_LOCAL_UNKNOWN_CONTACT,AUS_SOURCE_LOCAL_INTERSTATE_TRAVEL,AUS_SOURCE_UNDER_INVESTIGATION,AUS_CASES_TOTAL,AUS_DEATHS_TOTAL,ACT_SOURCE_OVERSEAS,ACT_SOURCE_LOCAL_CONFIRMED_CASE,ACT_SOURCE_LOCAL_UNKNOWN_CONTACT,ACT_SOURCE_LOCAL_INTERSTATE_TRAVEL,ACT_SOURCE_UNDER_INVESTIGATION,ACT_CASES_TOTAL,ACT_DEATHS_TOTAL,NSW_SOURCE_OVERSEAS,NSW_SOURCE_LOCAL_CONFIRMED_CASE,NSW_SOURCE_LOCAL_UNKNOWN_CONTACT,NSW_SOURCE_LOCAL_INTERSTATE_TRAVEL,NSW_SOURCE_UNDER_INVESTIGATION,NSW_CASES_TOTAL,NSW_DEATHS_TOTAL,NT_SOURCE_OVERSEAS,NT_SOURCE_LOCAL_CONFIRMED_CASE,NT_SOURCE_LOCAL_UNKNOWN_CONTACT,NT_SOURCE_LOCAL_INTERSTATE_TRAVEL,NT_SOURCE_UNDER_INVESTIGATION,NT_CASES_TOTAL,NT_DEATHS_TOTAL,QLD_SOURCE_OVERSEAS,QLD_SOURCE_LOCAL_CONFIRMED_CASE,QLD_SOURCE_LOCAL_UNKNOWN_CONTACT,QLD_SOURCE_LOCAL_INTERSTATE_TRAVEL,QLD_SOURCE_UNDER_INVESTIGATION,QLD_CASES_TOTAL,QLD_DEATHS_TOTAL,SA_SOURCE_OVERSEAS,SA_SOURCE_LOCAL_CONFIRMED_CASE,SA_SOURCE_LOCAL_UNKNOWN_CONTACT,SA_SOURCE_LOCAL_INTERSTATE_TRAVEL,SA_SOURCE_UNDER_INVESTIGATION,SA_CASES_TOTAL,SA_DEATHS_TOTAL,TAS_SOURCE_OVERSEAS,TAS_SOURCE_LOCAL_CONFIRMED_CASE,TAS_SOURCE_LOCAL_UNKNOWN_CONTACT,TAS_SOURCE_LOCAL_INTERSTATE_TRAVEL,TAS_SOURCE_UNDER_INVESTIGATION,TAS_CASES_TOTAL,TAS_DEATHS_TOTAL,VIC_SOURCE_OVERSEAS,VIC_SOURCE_LOCAL_CONFIRMED_CASE,VIC_SOURCE_LOCAL_UNKNOWN_CONTACT,VIC_SOURCE_LOCAL_INTERSTATE_TRAVEL,VIC_SOURCE_UNDER_INVESTIGATION,VIC_CASES_TOTAL,VIC_DEATHS_TOTAL,WA_SOURCE_OVERSEAS,WA_SOURCE_LOCAL_CONFIRMED_CASE,WA_SOURCE_LOCAL_UNKNOWN_CONTACT,WA_SOURCE_LOCAL_INTERSTATE_TRAVEL,WA_SOURCE_UNDER_INVESTIGATION,WA_CASES_TOTAL,WA_DEATHS_TOTAL,AUS_TESTS_LAST_7D,AUS_TESTS_PER_100K_LAST_7D,AUS_TESTS_TOTAL,AUS_TESTS_POSITIVE_PCT,ACT_TESTS_LAST_7D,ACT_TESTS_PER_100K_LAST_7D,ACT_TESTS_TOTAL,ACT_TESTS_POSITIVE_PCT,NSW_TESTS_LAST_7D,NSW_TESTS_PER_100K_LAST_7D,NSW_TESTS_TOTAL,NSW_TESTS_POSITIVE_PCT,NT_TESTS_LAST_7D,NT_TESTS_PER_100K_LAST_7D,NT_TESTS_TOTAL,NT_TESTS_POSITIVE_PCT,QLD_TESTS_LAST_7D,QLD_TESTS_PER_100K_LAST_7D,QLD_TESTS_TOTAL,QLD_TESTS_POSITIVE_PCT,SA_TESTS_LAST_7D,SA_TESTS_PER_100K_LAST_7D,SA_TESTS_TOTAL,SA_TESTS_POSITIVE_PCT,TAS_TESTS_LAST_7D,TAS_TESTS_PER_100K_LAST_7D,TAS_TESTS_TOTAL,TAS_TESTS_POSITIVE_PCT,VIC_TESTS_LAST_7D,VIC_TESTS_PER_100K_LAST_7D,VIC_TESTS_TOTAL,VIC_TESTS_POSITIVE_PCT,WA_TESTS_LAST_7D,WA_TESTS_PER_100K_LAST_7D,WA_TESTS_TOTAL,WA_TESTS_POSITIVE_PCT,AUS_AGED_CARE_IN_HOME_ACTIVE,AUS_AGED_CARE_IN_HOME_RECOVERED,AUS_AGED_CARE_IN_HOME_DEATHS,ACT_AGED_CARE_IN_HOME_ACTIVE,ACT_AGED_CARE_IN_HOME_RECOVERED,ACT_AGED_CARE_IN_HOME_DEATHS,NSW_AGED_CARE_IN_HOME_ACTIVE,NSW_AGED_CARE_IN_HOME_RECOVERED,NSW_AGED_CARE_IN_HOME_DEATHS,NT_AGED_CARE_IN_HOME_ACTIVE,NT_AGED_CARE_IN_HOME_RECOVERED,NT_AGED_CARE_IN_HOME_DEATHS,QLD_AGED_CARE_IN_HOME_ACTIVE,QLD_AGED_CARE_IN_HOME_RECOVERED,QLD_AGED_CARE_IN_HOME_DEATHS,SA_AGED_CARE_IN_HOME_ACTIVE,SA_AGED_CARE_IN_HOME_RECOVERED,SA_AGED_CARE_IN_HOME_DEATHS,TAS_AGED_CARE_IN_HOME_ACTIVE,TAS_AGED_CARE_IN_HOME_RECOVERED,TAS_AGED_CARE_IN_HOME_DEATHS,VIC_AGED_CARE_IN_HOME_ACTIVE,VIC_AGED_CARE_IN_HOME_RECOVERED,VIC_AGED_CARE_IN_HOME_DEATHS,WA_AGED_CARE_IN_HOME_ACTIVE,WA_AGED_CARE_IN_HOME_RECOVERED,WA_AGED_CARE_IN_HOME_DEATHS,AUS_AGED_CARE_RESIDENTIAL_ACTIVE,AUS_AGED_CARE_RESIDENTIAL_RECOVERED,AUS_AGED_CARE_RESIDENTIAL_DEATHS,ACT_AGED_CARE_RESIDENTIAL_ACTIVE,ACT_AGED_CARE_RESIDENTIAL_RECOVERED,ACT_AGED_CARE_RESIDENTIAL_DEATHS,NSW_AGED_CARE_RESIDENTIAL_ACTIVE,NSW_AGED_CARE_RESIDENTIAL_RECOVERED,NSW_AGED_CARE_RESIDENTIAL_DEATHS,NT_AGED_CARE_RESIDENTIAL_ACTIVE,NT_AGED_CARE_RESIDENTIAL_RECOVERED,NT_AGED_CARE_RESIDENTIAL_DEATHS,QLD_AGED_CARE_RESIDENTIAL_ACTIVE,QLD_AGED_CARE_RESIDENTIAL_RECOVERED,QLD_AGED_CARE_RESIDENTIAL_DEATHS,SA_AGED_CARE_RESIDENTIAL_ACTIVE,SA_AGED_CARE_RESIDENTIAL_RECOVERED,SA_AGED_CARE_RESIDENTIAL_DEATHS,TAS_AGED_CARE_RESIDENTIAL_ACTIVE,TAS_AGED_CARE_RESIDENTIAL_RECOVERED,TAS_AGED_CARE_RESIDENTIAL_DEATHS,VIC_AGED_CARE_RESIDENTIAL_ACTIVE,VIC_AGED_CARE_RESIDENTIAL_RECOVERED,VIC_AGED_CARE_RESIDENTIAL_DEATHS,WA_AGED_CARE_RESIDENTIAL_ACTIVE,WA_AGED_CARE_RESIDENTIAL_RECOVERED,WA_AGED_CARE_RESIDENTIAL_DEATHS,AUS_CASES_AGE_0_9_SEX_M,AUS_CASES_AGE_0_9_SEX_F,AUS_CASES_AGE_10_19_SEX_M,AUS_CASES_AGE_10_19_SEX_F,AUS_CASES_AGE_20_29_SEX_M,AUS_CASES_AGE_20_29_SEX_F,AUS_CASES_AGE_30_39_SEX_M,AUS_CASES_AGE_30_39_SEX_F,AUS_CASES_AGE_40_49_SEX_M,AUS_CASES_AGE_40_49_SEX_F,AUS_CASES_AGE_50_59_SEX_M,AUS_CASES_AGE_50_59_SEX_F,AUS_CASES_AGE_60_69_SEX_M,AUS_CASES_AGE_60_69_SEX_F,AUS_CASES_AGE_70_79_SEX_M,AUS_CASES_AGE_70_79_SEX_F,AUS_CASES_AGE_80_89_SEX_M,AUS_CASES_AGE_80_89_SEX_F,AUS_CASES_AGE_90+_SEX_M,AUS_CASES_AGE_90+_SEX_F,AUS_CASES_HOSPITAL_NOT_ICU,AUS_CASES_HOSPITAL_ICU,ACT_CASES_HOSPITAL_NOT_ICU,ACT_CASES_HOSPITAL_ICU,NSW_CASES_HOSPITAL_NOT_ICU,NSW_CASES_HOSPITAL_ICU,NT_CASES_HOSPITAL_NOT_ICU,NT_CASES_HOSPITAL_ICU,QLD_CASES_HOSPITAL_NOT_ICU,QLD_CASES_HOSPITAL_ICU,SA_CASES_HOSPITAL_NOT_ICU,SA_CASES_HOSPITAL_ICU,TAS_CASES_HOSPITAL_NOT_ICU,TAS_CASES_HOSPITAL_ICU,VIC_CASES_HOSPITAL_NOT_ICU,VIC_CASES_HOSPITAL_ICU,WA_CASES_HOSPITAL_NOT_ICU,WA_CASES_HOSPITAL_ICU,AUS_DEATHS_AGE_0_9_SEX_M,AUS_DEATHS_AGE_0_9_SEX_F,AUS_DEATHS_AGE_10_19_SEX_M,AUS_DEATHS_AGE_10_19_SEX_F,AUS_DEATHS_AGE_20_29_SEX_M,AUS_DEATHS_AGE_20_29_SEX_F,AUS_DEATHS_AGE_30_39_SEX_M,AUS_DEATHS_AGE_30_39_SEX_F,AUS_DEATHS_AGE_40_49_SEX_M,AUS_DEATHS_AGE_40_49_SEX_F,AUS_DEATHS_AGE_50_59_SEX_M,AUS_DEATHS_AGE_50_59_SEX_F,AUS_DEATHS_AGE_60_69_SEX_M,AUS_DEATHS_AGE_60_69_SEX_F,AUS_DEATHS_AGE_70_79_SEX_M,AUS_DEATHS_AGE_70_79_SEX_F,AUS_DEATHS_AGE_80_89_SEX_M,AUS_DEATHS_AGE_80_89_SEX_F,AUS_DEATHS_AGE_90+_SEX_M,AUS_DEATHS_AGE_90+_SEX_F
2021-08-01,3144,252,5,0,1408,57,2,0,0,0,0,0,0,0,2893,239,2,0,1346,16,0,6,0,0,0,0,5,0,46,9,0,0,15,22,1,28,0,3,0,3,4,0,0,0,0,0,0,0,0,161,4,0,0,44,1,1,10,0,0,0,0,9,0,8125,20782,5314,162,1,34384,924,95,25,1,3,0,124,3,3541,4048,1473,91,0,9153,68,183,12,0,2,0,197,0,1417,321,44,27,0,1809,7,648,177,9,28,0,862,4,85,141,5,3,0,234,13,1213,15966,3768,0,1,20948,820,943,92,14,8,0,1057,9,1170071,4614.289872528316,25181921,0.001365424027817417,7035,1650.8310473566758,269707,0.0004597581820271628,677259,8376.245691036962,9180819,0.0009969698781775351,10278,4176.300167003247,298035,0.0006609961917224487,107532,2111.5650661381014,3380510,0.000535126356673993,106470,6075.924228710867,1928811,0.00044690744712675323,7416,1387.2079820575796,294485,0.0007946075351885495,229696,3483.470440183661,8320528,0.002517628688948586,24385,930.0734294593559,1509026,0.0007004518146141948,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,9,1366,685,0,0,0,6,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1040,932,1546,1459,3591,3827,3137,2949,2228,2061,1981,1989,1376,1344,932,818,527,819,236,559,236,59,0,0,168,54,6,0,52,1,4,0,0,0,5,3,1,1,0,0,0,0,1,0,2,1,2,0,10,6,26,12,102,57,187,198,115,204
2021-08-02,3323,222,7,0,1471,56,2,0,0,0,0,0,0,0,3090,207,2,0,1406,12,0,7,0,1,0,0,6,0,53,13,2,0,28,24,1,28,0,1,0,2,4,0,0,0,0,0,0,0,0,134,2,0,0,35,0,1,11,0,1,0,0,10,0,8132,20940,5376,162,1,34611,924,95,25,1,3,0,124,3,3543,4191,1535,91,0,9360,68,184,12,0,2,0,198,0,1419,334,44,27,0,1824,7,649,177,9,28,0,863,4,85,141,5,3,0,234,13,1213,15968,3768,0,1,20950,820,944,92,14,8,0,1058,9,1189190,4689.687526237251,25366855,0.0013644182536621116,7976,1871.6458327955716,271433,0.00045683465164515736,696110,8609.392253167163,9297828,0.0010066867229636858,10488,4261.630293007399,299355,0.0006614220574234605,118527,2327.4697075675217,3402316,0.0005361054058470759,100137,5714.518873771204,1939738,0.0004449054459932218,7016,1312.3855450533952,295062,0.0007930536632978831,225709,3423.0053182615893,8341945,0.002511404714368172,23227,885.90590715819,1519178,0.0006964292531882373,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,22,1366,685,0,0,0,19,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1080,970,1590,1515,3663,3888,3198,2996,2261,2101,2014,2015,1402,1360,944,830,532,823,238,560,255,59,0,0,174,54,7,0,65,1,3,0,0,0,5,3,1,1,0,0,0,0,1,0,2,1,2,0,10,6,27,12,102,57,187,198,116,204
2021-08-03,3511,219,4,0,1508,52,2,0,0,0,0,0,0,0,3280,199,3,0,1433,12,0,7,0,0,0,0,6,0,66,16,0,0,44,24,1,24,0,0,0,2,1,0,0,0,0,0,0,0,0,124,4,1,0,29,1,1,10,0,0,0,0,8,0,8136,21100,5434,162,1,34833,925,95,25,1,3,0,124,3,3546,4331,1593,91,0,9561,69,184,12,0,2,0,198,0,1419,350,44,27,0,1840,7,649,177,9,28,0,863,4,85,141,5,3,0,234,13,1214,15972,3768,0,1,20955,820,944,92,14,8,0,1058,9,1223068,4823.288745566262,25547468,0.0013634619289864655,7928,1860.3821668008138,272676,0.00045475216007276033,716160,8857.367881553482,9402364,0.0010168719271025882,9097,3696.4197917132255,300234,0.0006594856012310398,140164,2752.347263420943,3437034,0.0005353453006283907,94629,5400.193799555563,1949980,0.0004425686417296588,8041,1504.1180398766178,296921,0.0007880884140899432,223586,3390.8088161696505,8364162,0.0025053316757853326,23463,894.9072329466832,1524097,0.0006941815383141624,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,28,1366,685,0,0,0,25,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1096,989,1607,1534,3693,3908,3210,3014,2273,2110,2027,2029,1407,1366,949,834,535,825,238,561,293,57,0,0,194,53,7,0,81,1,2,0,0,0,8,2,1,1,0,0,0,0,1,0,2,1,2,0,10,6,27,12,102,57,187,198,116,204
2021-08-04,3700,250,5,1,1573,36,3,0,0,0,0,0,0,0,3482,233,1,0,1489,13,0,7,0,0,0,0,6,0,82,16,2,1,60,6,2,21,1,2,0,3,3,0,0,0,0,0,0,0,0,99,0,0,0,21,1,1,9,0,0,0,0,7,0,8141,21257,5526,162,1,35087,925,95,25,1,3,0,124,3,3547,4471,1684,91,0,9793,69,184,12,0,2,0,198,0,1421,366,44,27,1,1859,7,651,178,9,28,0,866,4,85,141,5,3,0,234,13,1214,15972,3769,0,0,20955,820,944,92,14,8,0,1058,9,1259279,4966.090379462087,25752645,0.0013624619917682241,7551,1771.9154568003212,273761,0.0004529498358056845,729206,9018.719006138417,9509942,0.001029764429688425,9268,3765.902894316607,301779,0.0006561092720169396,173827,3413.374816348508,3488513,0.0005328918080568999,85735,4892.639839847152,1957143,0.0004424817195268818,8219,1537.4140243434797,298512,0.0007838880849011095,217841,3303.6826246867554,8394279,0.0024963430450667652,27632,1053.9179414730745,1528716,0.0006920840757864771,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,29,1366,685,0,0,0,26,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1111,1001,1629,1558,3721,3927,3228,3032,2291,2117,2038,2047,1414,1368,953,837,536,829,238,561,293,57,0,0,218,53,7,0,58,1,2,0,0,0,7,2,1,1,0,0,0,0,1,0,2,1,2,0,10,6,27,12,102,57,187,199,116,204
2021-08-05,3933,283,17,2,1604,40,4,0,0,0,0,0,0,0,3716,262,6,0,1506,18,0,7,0,0,0,0,1,0,100,16,11,0,76,16,2,20,0,0,0,1,3,0,0,0,0,0,0,0,0,80,4,0,2,20,1,2,10,1,0,0,1,1,0,8158,21433,5628,162,3,35384,927,95,25,1,3,0,124,3,3553,4625,1786,91,0,10055,71,184,12,0,2,0,198,0,1432,382,44,27,1,1886,7,651,178,9,28,0,866,4,85,141,5,3,0,234,13,1214,15977,3769,0,2,20962,820,944,93,14,8,0,1059,9,1257657,4959.693863205176,25955268,0.0013632685279920823,7544,1770.272838842752,274821,0.00045120278290232554,725198,8969.148616184682,9616896,0.0010455556553798648,9298,3778.0929123172004,303492,0.0006524059942271955,200816,3943.3475646467,3540864,0.0005326383617105881,74193,4233.97244576637,1963037,0.00044115317235487664,8277,1548.2632777090867,300053,0.0007798622243403666,203111,3080.293799526956,8421558,0.0024890881235989826,29220,1114.4861844905631,1534547,0.0006901059400591836,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,32,1366,685,0,0,0,29,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1127,1021,1660,1575,3753,3955,3251,3054,2311,2138,2048,2053,1421,1376,957,837,537,833,238,562,312,57,0,0,233,52,7,0,64,1,2,1,0,0,5,2,1,1,0,0,0,0,2,0,2,1,2,0,10,6,28,12,102,57,187,199,116,204
2021-08-06,4149,308,1,0,1735,37,3,0,0,0,0,0,0,0,3924,291,0,0,1623,16,0,7,0,1,0,0,2,0,122,10,0,0,86,16,1,12,0,0,0,1,1,0,0,1,0,0,1,0,0,75,6,0,0,23,1,2,9,0,0,0,1,1,0,8159,21608,5755,163,3,35688,932,95,25,1,3,0,124,3,3553,4784,1913,91,0,10341,76,185,12,0,2,0,199,0,1432,392,44,27,1,1896,7,651,178,9,28,0,866,4,85,141,5,4,0,235,13,1214,15983,3769,0,2,20968,820,944,93,14,8,0,1059,9,1289345,5084.6586025079005,26163008,0.0013640633370597143,8243,1934.299974891411,276657,0.0004482084313789277,739299,9143.54783493159,9726443,0.0010631841465579966,9771,3970.2888627932207,305375,0.000651657797789603,232824,4571.876510792483,3588892,0.0005282967556560633,65351,3729.385970418746,1967792,0.0004400871636839666,9002,1683.878944779171,301979,0.0007781998085959619,189200,2869.3255750328635,8451189,0.0024810710066950343,35655,1359.924877070877,1544681,0.0006855784462940892,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,33,1366,685,0,0,0,30,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1127,1021,1660,1575,3753,3955,3251,3054,2311,2138,2048,2053,1421,1376,957,837,537,833,238,562,330,55,0,0,248,49,7,0,68,2,2,1,0,0,4,2,1,1,0,0,0,0,2,0,2,1,2,0,10,6,28,12,102,57,187,199,116,204
2021-08-07,4482,361,2,0,1874,36,3,0,0,0,0,0,0,0,4232,319,2,0,1728,16,0,7,0,0,0,0,2,0,132,13,0,0,93,15,1,7,0,0,0,1,1,0,0,0,0,0,1,0,0,97,29,0,0,50,1,2,7,0,0,0,1,1,0,8161,21824,5894,163,3,36045,935,95,25,1,3,0,124,3,3555,4957,2053,91,0,10656,79,185,12,0,2,0,199,0,1432,405,44,27,1,1909,7,651,178,9,28,0,866,4,85,141,5,4,0,235,13,1214,16013,3768,0,2,20997,820,944,93,14,8,0,1059,9,1323304,5218.579253289937,26365182,0.0013671439855791627,8513,1997.6580961119234,277742,0.00044645750372647995,741785,9174.294339279142,9834892,0.0010834892747169974,10108,4107.223398333218,307136,0.0006479214419670765,260685,5118.972392089898,3629727,0.0005259348705839309,56940,3249.3953750614896,1972651,0.0004390031485549142,9560,1788.2562444000082,303546,0.0007741824962279193,200058,3033.993318657107,8494807,0.002471745385151187,35655,1359.924877070877,1544681,0.0006855784462940892,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,33,1366,685,0,0,0,30,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1127,1021,1660,1575,3753,3955,3251,3054,2311,2138,2048,2053,1421,1376,957,837,537,833,238,562,366,60,0,0,282,56,7,0,69,1,3,0,0,0,5,2,0,1,0,0,0,0,2,0,2,1,2,0,10,6,28,12,102,57,187,199,116,204
2021-08-08,4727,280,10,2,1897,44,5,0,0,0,0,0,0,0,4460,262,6,0,1746,20,0,7,0,0,0,0,2,0,144,7,0,2,91,15,3,9,0,2,0,1,3,0,0,0,0,0,1,0,0,100,11,2,0,57,3,2,7,0,0,0,1,1,0,8171,21971,6020,163,5,36330,936,95,25,1,3,0,124,3,3561,5086,2179,91,0,10917,80,185,12,0,2,0,199,0,1432,412,44,27,3,1918,7,653,178,9,28,0,868,4,85,141,5,4,0,235,13,1216,16024,3768,0,2,21010,820,944,93,14,8,0,1059,9,1351381,5329.303659544752,26533302,0.0013692227224489436,8846,2075.799778950555,278553,0.0004451576540191633,749553,9270.367889468915,9930372,0.0010993545861121819,10352,4206.3688780713765,308387,0.0006452930895271201,275503,5409.947833354214,3656013,0.0005246152024076501,48743,2781.6171191890094,1977554,0.0004389260672527779,10271,1921.2531261749461,304756,0.0007711086902308733,212458,3222.04636902924,8532986,0.002462209594624906,35655,1359.924877070877,1544681,0.0006855784462940892,1,73,9,0,0,0,1,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,33,1366,685,0,0,0,30,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1127,1021,1660,1575,3753,3955,3251,3054,2311,2138,2048,2053,1421,1376,957,837,537,833,238,562,371,62,0,0,293,58,7,0,64,1,2,1,0,0,5,1,0,1,0,0,0,0,2,0,2,1,2,0,10,6,28,12,102,57,187,199,116,204
2021-08-09,4999,298,3,0,1973,40,5,0,0,0,0,0,0,0,4729,283,2,0,1822,20,0,7,0,0,0,0,1,0,148,4,1,0,82,14,3,7,0,0,0,1,2,0,0,0,0,0,1,0,0,103,11,0,0,66,3,2,5,0,0,0,1,0,0,8174,22138,6150,163,5,36630,940,95,25,1,3,0,124,3,3563,5238,2309,91,0,11201,84,185,12,0,2,0,199,0,1433,416,44,27,3,1923,7,653,178,9,28,0,868,4,85,141,5,4,0,235,13,1216,16035,3768,0,2,21021,820,944,93,14,8,0,1059,9,1384621,5460.388863231401,26751476,0.0013692702413878022,7800,1830.3457241481265,279233,0.00044407358729090044,766384,9478.531370834009,10064212,0.00111295350296675,10012,4068.2153407313194,309367,0.0006432489567406996,280091,5500.040647804253,3682407,0.0005222127809337751,41636,2376.041900879174,1981374,0.0004380798375268879,11208,2096.5246848572483,306270,0.0007672968295948019,230028,3488.5054089516893,8571973,0.002452294238444288,37462,1428.8460452903994,1556640,0.0006803114400246686,2,73,9,0,0,0,2,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,35,1366,686,0,0,0,32,33,29,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1127,1021,1660,1575,3753,3955,3251,3054,2311,2138,2048,2053,1421,1376,957,837,537,833,238,562,358,70,0,0,282,67,7,0,62,1,2,1,0,0,5,0,0,1,0,0,0,0,2,0,2,1,2,0,10,6,28,12,102,57,187,199,116,204
2021-08-10,5333,379,4,0,2131,40,5,0,0,0,0,0,0,0,5049,356,4,0,1977,21,0,7,0,0,0,0,1,0,153,3,0,0,69,14,3,7,0,0,0,1,2,0,1,0,0,0,1,0,0,111,20,0,0,82,2,2,5,0,0,0,1,0,0,8178,22360,6304,163,4,37009,941,95,25,1,3,0,124,3,3567,5438,2461,91,0,11557,85,185,12,0,2,0,199,0,1433,419,44,27,3,1926,7,653,178,9,28,0,868,4,85,141,5,4,0,235,13,1216,16054,3770,0,1,21041,820,944,93,14,8,0,1059,9,1363462,5376.946269224006,26910930,0.0013752404692071215,8113,1903.7942128222758,280789,0.0004416127412398634,756884,9361.036684067423,10159248,0.0011375841991454485,11057,4492.834301085318,311291,0.000639273220234443,265857,5220.532992860517,3702891,0.0005201341330328114,35490,2025.308076236956,1985470,0.0004371760842520914,10815,2023.0116405006368,307736,0.0007636415628980685,242703,3680.7289906828814,8606865,0.0024446764298034183,32543,1241.2294285378644,1556640,0.0006803114400246686,2,73,9,0,0,0,2,13,1,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,41,1366,686,0,0,0,38,33,29,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,1127,1021,1660,1575,3753,3955,3251,3054,2311,2138,2048,2053,1421,1376,957,837,537,833,238,562,370,62,0,0,297,60,7,0,62,1,2,0,0,0,2,0,0,1,0,0,0,0,2,0,2,1,2,0,10,6,28,12,102,57,187,199,116,204
